geo_id,type,coordinates,highway
13703,Point,"[116.37610468707614, 39.898041848381155]",10
13704,Point,"[116.43740944542034, 39.998360858119376]",10
13705,Point,"[116.43537277999648, 39.99837566719649]",10
13706,Point,"[116.43736929748688, 39.99823710403471]",9
13707,Point,"[116.42419564028275, 39.993649067400554]",4
13708,Point,"[116.42410152928038, 39.99364713196054]",4
13709,Point,"[116.42420998067131, 39.99485240800739]",10
13710,Point,"[116.42424720004387, 39.995280800330725]",10
13711,Point,"[116.4242656033052, 39.99544349445179]",10
13712,Point,"[116.43042232490316, 39.99839830588673]",10
13713,Point,"[116.43042273467131, 39.99847880891818]",10
13714,Point,"[116.43041216786152, 39.996286226110705]",10
13715,Point,"[116.43156408929264, 39.99832076775768]",10
13716,Point,"[116.43338779747583, 39.99829463400689]",10
13717,Point,"[116.424604706089, 39.99880159939724]",10
13718,Point,"[116.42484018680719, 39.9988932354729]",10
13719,Point,"[116.42533038263637, 39.998790573714494]",10
13720,Point,"[116.4262233454695, 39.998731692356465]",10
13721,Point,"[116.34031942464298, 39.89728954198358]",6
13722,Point,"[116.3402487462745, 39.89635656513103]",6
13723,Point,"[116.34021895323491, 39.896156699361164]",6
13724,Point,"[116.34008150329447, 39.89586602469953]",6
13725,Point,"[116.3404583423212, 39.897298006375536]",10
13726,Point,"[116.34182556357514, 39.89738150319768]",10
13727,Point,"[116.33951487456929, 39.8923966862874]",0
13728,Point,"[116.33967903907008, 39.89231559508399]",0
13729,Point,"[116.33986936635867, 39.89226005473921]",0
13730,Point,"[116.34007533291984, 39.89223444537339]",0
13731,Point,"[116.34029954290634, 39.89222497124498]",0
13732,Point,"[116.3406690843976, 39.89222087317777]",0
13733,Point,"[116.34256879838355, 39.89219966995934]",0
13734,Point,"[116.27890742674066, 39.924506002814745]",6
13735,Point,"[116.27891468382954, 39.92491622590978]",6
13736,Point,"[116.27752250762305, 39.92450384481521]",8
13737,Point,"[116.27718575758921, 39.92457387608919]",8
13738,Point,"[116.27706747100629, 39.92459848262557]",8
13739,Point,"[116.27662956963104, 39.92479834530226]",8
13740,Point,"[116.2764055252645, 39.92495197739702]",8
13741,Point,"[116.27894824894523, 39.92682183284354]",6
13742,Point,"[116.27893827036837, 39.92625730117216]",6
13743,Point,"[116.44677769574953, 39.94308150763324]",6
13744,Point,"[116.4465018044312, 39.943140468964856]",6
13745,Point,"[116.44744501636754, 39.94457864466939]",0
13746,Point,"[116.44771264450648, 39.94476739686931]",0
13747,Point,"[116.44929832357127, 39.94542226658199]",0
13748,Point,"[116.45042182760454, 39.94568386393908]",0
13749,Point,"[116.44699905968517, 39.94660697799827]",10
13750,Point,"[116.44710293123694, 39.94660750349674]",10
13751,Point,"[116.44699904547328, 39.946495173563385]",6
13752,Point,"[116.44752994125348, 39.945470436112075]",6
13753,Point,"[116.4472848774766, 39.94541294908197]",0
13754,Point,"[116.44700926583184, 39.945261307171364]",0
13755,Point,"[116.44593031133454, 39.94450586448575]",0
13756,Point,"[116.44557405444408, 39.94437213896509]",0
13757,Point,"[116.44800718971892, 39.94559352541227]",0
13758,Point,"[116.44882748713341, 39.946052320623025]",0
13759,Point,"[116.44948439350516, 39.94621616829901]",0
13760,Point,"[116.44991261088605, 39.94634280878095]",0
13761,Point,"[116.44998216090544, 39.94644558802385]",0
13762,Point,"[116.44998218345214, 39.946623095065654]",0
13763,Point,"[116.43295006169795, 39.91863728312659]",0
13764,Point,"[116.43290450374397, 39.91923555757736]",0
13765,Point,"[116.43201366410891, 39.91921710067267]",0
13766,Point,"[116.43432859092147, 39.91843194198943]",0
13767,Point,"[116.42911432186528, 39.914168113970966]",6
13768,Point,"[116.42743122096941, 39.9142439864848]",6
13769,Point,"[116.42910554810683, 39.91350509352152]",6
13770,Point,"[116.42955795510076, 39.9140447002853]",6
13771,Point,"[116.42978506506928, 39.9140160865827]",6
13772,Point,"[116.42911215443517, 39.91283415866114]",6
13773,Point,"[116.42812553823225, 39.91282093467691]",6
13774,Point,"[116.43235797794962, 39.91213123785214]",6
13775,Point,"[116.43257146207588, 39.91124297317724]",6
13776,Point,"[116.43263276810845, 39.91119130559132]",6
13777,Point,"[116.43346076631418, 39.91118270636337]",6
13778,Point,"[116.43395453251534, 39.911185656072]",6
13779,Point,"[116.43500816132541, 39.90915015713235]",10
13780,Point,"[116.4350021439727, 39.908940355014764]",10
13781,Point,"[116.43346010375481, 39.91068418547027]",6
13782,Point,"[116.43344504546118, 39.91005277463986]",6
13783,Point,"[116.43345071379115, 39.90986976041814]",6
13784,Point,"[116.43347497795756, 39.90908439937569]",6
13785,Point,"[116.43347616957398, 39.90903239578758]",6
13786,Point,"[116.43348332013649, 39.90872717454441]",6
13787,Point,"[116.26931135020972, 39.90379457968854]",8
13788,Point,"[116.26699538969521, 39.90380387340277]",8
13789,Point,"[116.26953651627619, 39.90361738993534]",8
13790,Point,"[116.26965075144118, 39.90353314682395]",8
13791,Point,"[116.26976018139683, 39.90341760021992]",8
13792,Point,"[116.26994942823558, 39.90316669131972]",8
13793,Point,"[116.27006476012626, 39.903033848363734]",8
13794,Point,"[116.27020840834071, 39.902929522802296]",8
13795,Point,"[116.2704032823321, 39.90284422748212]",8
13796,Point,"[116.27058045716748, 39.90281472598678]",8
13797,Point,"[116.27176461953461, 39.90280452185032]",8
13798,Point,"[116.2720537701606, 39.90282650054184]",8
13799,Point,"[116.27228500114924, 39.902905648338646]",8
13800,Point,"[116.27249332652671, 39.903018584985865]",8
13801,Point,"[116.27273087312936, 39.903156243089136]",8
13802,Point,"[116.27294990693802, 39.90325288931358]",8
13803,Point,"[116.27318054661109, 39.90332484381458]",8
13804,Point,"[116.27346391713016, 39.9033765346072]",8
13805,Point,"[116.2737647993288, 39.903406939233165]",8
13806,Point,"[116.31127715731333, 39.975727696843315]",8
13807,Point,"[116.31137515352908, 39.975730365107374]",8
13808,Point,"[116.31128155824474, 39.97566490189532]",11
13809,Point,"[116.31086800744332, 39.985037369995986]",10
13810,Point,"[116.31218725712, 39.98508674019348]",10
13811,Point,"[116.31371006403458, 39.98513769582277]",10
13812,Point,"[116.31376254391823, 39.98411714660634]",10
13813,Point,"[116.31601786464346, 39.98520308696006]",10
13814,Point,"[116.32472320313664, 39.985453403385414]",10
13815,Point,"[116.32475808094149, 39.98465703669805]",10
13816,Point,"[116.32519038827732, 39.976228912239186]",11
13817,Point,"[116.32519498909902, 39.97615351790573]",11
13818,Point,"[116.32518578740547, 39.97630390655717]",11
13819,Point,"[116.32022441379985, 39.97609605565902]",8
13820,Point,"[116.3169802424715, 39.98080303656601]",10
13821,Point,"[116.31679065320657, 39.98169563121402]",4
13822,Point,"[116.31671811986917, 39.98265253931416]",4
13823,Point,"[116.33341636555187, 39.98109126441304]",8
13824,Point,"[116.33345745833498, 39.98028641081948]",8
13825,Point,"[116.33354486042649, 39.98109581065764]",10
13826,Point,"[116.32990303395604, 39.9810349441084]",10
13827,Point,"[116.32751230329224, 39.98096259157246]",10
13828,Point,"[116.32494183084178, 39.9809915345958]",10
13829,Point,"[116.32302246420339, 39.98099743745112]",10
13830,Point,"[116.32500072120378, 39.97986720034103]",10
13831,Point,"[116.32500991961734, 39.979690910594776]",10
13832,Point,"[116.32508360762577, 39.978284093063785]",10
13833,Point,"[116.32487474456032, 39.98229376072399]",10
13834,Point,"[116.32480545896051, 39.983640084680815]",10
13835,Point,"[116.45574567659972, 39.90658833827579]",8
13836,Point,"[116.45570657612336, 39.904202310933805]",8
13837,Point,"[116.45592022332126, 39.90662378759644]",10
13838,Point,"[116.28347574480216, 39.9664072432845]",10
13839,Point,"[116.28375790425336, 39.96370552360609]",10
13840,Point,"[116.2835753496304, 39.966413044380594]",10
13841,Point,"[116.36546149700331, 39.98700375096108]",8
13842,Point,"[116.36567785941868, 39.982770512002574]",8
13843,Point,"[116.36570006333041, 39.981691302588054]",8
13844,Point,"[116.36572023179609, 39.98115001175791]",8
13845,Point,"[116.36573966723554, 39.98035940980778]",8
13846,Point,"[116.36573712029525, 39.980026792553225]",8
13847,Point,"[116.36556639148155, 39.98700621250741]",10
13848,Point,"[116.36808736668583, 39.987066015017646]",10
13849,Point,"[116.36967217975797, 39.98189741269011]",9
13850,Point,"[116.36978106093873, 39.98184906684582]",9
13851,Point,"[116.36973210342266, 39.980485641847906]",4
13852,Point,"[116.36977754539869, 39.979414563986396]",4
13853,Point,"[116.36980041627052, 39.97887627517374]",4
13854,Point,"[116.36983996552559, 39.97794279443285]",4
13855,Point,"[116.36990417262047, 39.98185174308146]",8
13856,Point,"[116.3725208536775, 39.981927592575126]",8
13857,Point,"[116.38012623567802, 39.98108712025364]",10
13858,Point,"[116.38015506153727, 39.980988048680985]",10
13859,Point,"[116.38021221275399, 39.980792004979136]",10
13860,Point,"[116.38033922603455, 39.980355829704116]",10
13861,Point,"[116.41758955346026, 39.99892455649843]",8
13862,Point,"[116.42201074240805, 39.99880778280715]",10
13863,Point,"[116.42446454243927, 39.99880429822067]",10
13864,Point,"[116.50033527167318, 39.869697887564946]",6
13865,Point,"[116.50149584234704, 39.869671909489824]",6
13866,Point,"[116.50035429230184, 39.87044447030814]",10
13867,Point,"[116.50524065548262, 39.867389640618875]",10
13868,Point,"[116.5001204980026, 39.85853511628433]",6
13869,Point,"[116.50030868359781, 39.85935819979343]",6
13870,Point,"[116.50034302664965, 39.859951130472524]",6
13871,Point,"[116.5005441661466, 39.860802176174865]",8
13872,Point,"[116.50272842722714, 39.858355988654644]",6
13873,Point,"[116.49491188837155, 39.85723033918317]",6
13874,Point,"[116.50090671162339, 39.85460563649368]",6
13875,Point,"[116.50202747233287, 39.85409404672219]",6
13876,Point,"[116.4948007849979, 39.85705275724283]",6
13877,Point,"[116.4947847301803, 39.8569300976304]",6
13878,Point,"[116.49454525756434, 39.856331170254855]",6
13879,Point,"[116.49274604899095, 39.85819937094042]",6
13880,Point,"[116.49088391588884, 39.85912616451934]",6
13881,Point,"[116.49392439130477, 39.85391116042851]",6
13882,Point,"[116.48997047379466, 39.85726051162403]",6
13883,Point,"[116.48990212788503, 39.85726731009958]",6
13884,Point,"[116.49062909939435, 39.858615976853606]",6
13885,Point,"[116.49074031978529, 39.85888576872281]",6
13886,Point,"[116.49083438976089, 39.859043603980275]",6
13887,Point,"[116.4987161825955, 39.89329350661552]",4
13888,Point,"[116.49791711955211, 39.89328978897715]",4
13889,Point,"[116.49872170976492, 39.89527978316859]",6
13890,Point,"[116.49872031860394, 39.89290727607859]",6
13891,Point,"[116.49872817877201, 39.900829819426654]",10
13892,Point,"[116.50264753033787, 39.90082468407111]",10
13893,Point,"[116.49873224412048, 39.8990761272251]",6
13894,Point,"[116.498641707484, 39.900827977373645]",10
13895,Point,"[116.4967537711189, 39.90078719661656]",10
13896,Point,"[116.50263156793436, 39.89903435022847]",6
13897,Point,"[116.50256364275509, 39.901561369338424]",6
13898,Point,"[116.50257132937205, 39.90168945207228]",6
13899,Point,"[116.50257731733763, 39.9017763380354]",6
13900,Point,"[116.50258170722852, 39.901829727276805]",6
13901,Point,"[116.5026297343292, 39.90191458695436]",6
13902,Point,"[116.46186038969668, 39.90070119157351]",10
13903,Point,"[116.4617021744039, 39.900928153992865]",10
13904,Point,"[116.46702724634399, 39.900695448522185]",10
13905,Point,"[116.46728135833337, 39.90068073906073]",10
13906,Point,"[116.46192472632164, 39.90087745614548]",10
13907,Point,"[116.46193771527103, 39.90187567234729]",10
13908,Point,"[116.46189476279774, 39.90206117650814]",10
13909,Point,"[116.46776335457189, 39.900633176844075]",10
13910,Point,"[116.46877116567241, 39.90039801840859]",10
13911,Point,"[116.46910859171678, 39.90033448937228]",10
13912,Point,"[116.46950044279538, 39.90028722371137]",10
13913,Point,"[116.46996974605325, 39.90027946364245]",10
13914,Point,"[116.47038352382884, 39.90030283704433]",10
13915,Point,"[116.47082620450733, 39.90034223409584]",10
13916,Point,"[116.47122711700611, 39.90040713186559]",10
13917,Point,"[116.47203501368847, 39.90059860165858]",10
13918,Point,"[116.47230274108843, 39.90062172315638]",10
13919,Point,"[116.47261810575003, 39.9006137198757]",10
13920,Point,"[116.46726902138755, 39.900086441635565]",6
13921,Point,"[116.46726220056395, 39.89975474288446]",6
13922,Point,"[116.48269854352289, 39.89705802742197]",6
13923,Point,"[116.4826895868757, 39.89476364573168]",6
13924,Point,"[116.48612948682434, 39.8971329842027]",6
13925,Point,"[116.48058333337607, 39.89704976426499]",10
13926,Point,"[116.48266400859673, 39.89739123881948]",6
13927,Point,"[116.48266108540365, 39.90030368046676]",6
13928,Point,"[116.48265274314714, 39.90052621378663]",6
13929,Point,"[116.48335590084255, 39.87881541413684]",10
13930,Point,"[116.48357557322075, 39.87849308384828]",10
13931,Point,"[116.48409413942365, 39.8779242021112]",10
13932,Point,"[116.48447412638224, 39.8775684163183]",10
13933,Point,"[116.48467995968001, 39.87737572707564]",10
13934,Point,"[116.48574288644181, 39.87638067235222]",10
13935,Point,"[116.48306990739626, 39.880274885686816]",6
13936,Point,"[116.48291458657582, 39.88046812811575]",6
13937,Point,"[116.48283747390431, 39.88056394759069]",6
13938,Point,"[116.48278128319501, 39.88063380744761]",6
13939,Point,"[116.48985618009091, 39.87548493251393]",8
13940,Point,"[116.48993397364114, 39.87613784068729]",8
13941,Point,"[116.49002197209681, 39.875536554661025]",11
13942,Point,"[116.49018526888408, 39.875555882017274]",11
13943,Point,"[116.49604551017094, 39.87565628415832]",10
13944,Point,"[116.49605489693892, 39.87583446550146]",10
13945,Point,"[116.49595228986308, 39.87347334738358]",10
13946,Point,"[116.4989171422739, 39.875071008801115]",10
13947,Point,"[116.49358382037121, 39.87589566752899]",10
13948,Point,"[116.49360220438446, 39.87392211137756]",6
13949,Point,"[116.49381587007124, 39.873671069497156]",6
13950,Point,"[116.49422630799319, 39.873524952665804]",6
13951,Point,"[116.49508138139727, 39.873489526345914]",6
13952,Point,"[116.49001068817546, 39.876927058762654]",8
13953,Point,"[116.49007167914154, 39.87786162958705]",8
13954,Point,"[116.49012310501712, 39.87959006797792]",8
13955,Point,"[116.49797727471528, 39.87875320036614]",10
13956,Point,"[116.49787315924229, 39.878666106123966]",10
13957,Point,"[116.49747352601639, 39.87826427558801]",10
13958,Point,"[116.49721695905393, 39.8779423225121]",10
13959,Point,"[116.4963610801937, 39.87696881550133]",10
13960,Point,"[116.49609661893334, 39.876472974592836]",10
13961,Point,"[116.49787397372535, 39.878806810826]",8
13962,Point,"[116.50048546248425, 39.87741994046916]",8
13963,Point,"[116.50068080472698, 39.87731615027067]",8
13964,Point,"[116.50202578550844, 39.87661698299398]",8
13965,Point,"[116.49885199991354, 39.87274668237404]",6
13966,Point,"[116.4988889358299, 39.8733588041029]",6
13967,Point,"[116.49927142734165, 39.87613800571351]",6
13968,Point,"[116.49896169423056, 39.875242784660706]",6
13969,Point,"[116.49635738250736, 39.87127393061444]",10
13970,Point,"[116.49546844979358, 39.871325467857744]",10
13971,Point,"[116.49632945134763, 39.87177914012058]",10
13972,Point,"[116.49595320362361, 39.87201086812026]",10
13973,Point,"[116.49576510816956, 39.87195872275499]",10
13974,Point,"[116.49554273446398, 39.871847375457]",10
13975,Point,"[116.49415092775907, 39.871414964263394]",10
13976,Point,"[116.49299737419686, 39.87152436327312]",10
13977,Point,"[116.492676487468, 39.87161140924137]",10
13978,Point,"[116.49252645428682, 39.87165205114]",10
13979,Point,"[116.49190212511131, 39.87194339366438]",10
13980,Point,"[116.4913465461386, 39.87232813599608]",10
13981,Point,"[116.49589336528744, 39.87229426035276]",10
13982,Point,"[116.48692800047807, 39.85749367869674]",8
13983,Point,"[116.49347100847955, 39.852423207380696]",6
13984,Point,"[116.49637844353485, 39.853185661730535]",6
13985,Point,"[116.49731895662309, 39.852991755808674]",6
13986,Point,"[116.49949932875222, 39.85264263305157]",6
13987,Point,"[116.50041423976955, 39.85260689426387]",6
13988,Point,"[116.50160269852472, 39.852530829065046]",6
13989,Point,"[116.50185081913605, 39.853874363797495]",6
13990,Point,"[116.50150852241067, 39.851443847184754]",6
13991,Point,"[116.50136305342262, 39.85044922411584]",6
13992,Point,"[116.50138516295053, 39.85039995489989]",6
13993,Point,"[116.50262186955614, 39.85382274712902]",6
13994,Point,"[116.4866445789947, 39.85545036954249]",8
13995,Point,"[116.48862400004612, 39.85447534150627]",10
13996,Point,"[116.49272713074119, 39.85268900748331]",10
13997,Point,"[116.49200022926252, 39.85172907948631]",10
13998,Point,"[116.49212843376401, 39.85159689666603]",10
13999,Point,"[116.49462522721574, 39.85049559226063]",10
14000,Point,"[116.49564261839693, 39.8499258499476]",10
